Name,MAC Address,MAC Address.1,Operating System,IP Address,Serial number,Chassis type,x,Unnamed: 8,DNS Domain,Most recent discovery,Most frequent logged in user,Asset,Product instance identifier,Operational status
CRM_Redirect,,,,172.25.63.85,,,,,,2025-03-22 10:55:48,,,,Operational
CRM_Redirect,,,,172.25.63.81,,,,,,2025-04-12 11:04:57,,,,Operational
CRM_Redirect/,,,,,,,,,,2025-04-12 11:04:57,,,,Operational
CRM_Redirect/,,,,,,,,,,2025-03-22 10:55:48,,,,Operational
CrossReviewApi,,,,172.28.220.195,,,,,,2025-02-09 17:51:03,,,,Operational
CrossReviewApi,,,,172.28.220.249,,,,,,2024-12-08 17:44:02,,,,Operational
CrossReviewApi/,,,,,,,,,,2025-02-09 17:51:03,,,,Operational
CrossReviewApi/,,,,,,,,,,2024-12-01 17:52:59,,,,Operational
CrossReviewApi/,,,,,,,,,,2024-12-08 17:44:02,,,,Operational
CrossReviewApi_Test,,,,172.28.220.195,,,,,,2025-02-09 17:51:03,,,,Operational
CrossReviewApi_Test/,,,,,,,,,,2025-02-09 17:51:03,,,,Operational
CrossReviewWeb,,,,172.28.220.195,,,,,,2025-02-09 17:51:03,,,,Operational
CrossReviewWeb,,,,172.28.220.249,,,,,,2024-12-08 17:44:02,,,,Operational
CrossReviewWeb/,,,,,,,,,,2024-12-08 17:44:02,,,,Operational
CrossReviewWeb/,,,,,,,,,,2025-02-09 17:51:03,,,,Operational
CrossReviewWeb/,,,,,,,,,,2024-12-01 17:52:59,,,,Operational
CrossReviewWeb_Test,,,,172.28.220.195,,,,,,2025-02-09 17:51:03,,,,Operational
CrossReviewWeb_Test/,,,,,,,,,,2025-02-09 17:51:03,,,,Operational
CrystalReports,,,,,,,,,,2025-04-12 11:49:17,,,,Operational
CrystalReports,,,,,,,,,,2025-04-12 11:39:36,,,,Operational
CrystalReports,,,,,,,,,,2025-04-12 23:08:47,,,,Operational
CrystalReports,,,,,,,,,,2025-04-05 10:45:27,,,,Operational
CrystalReports,,,,,,,,,,2025-02-01 11:43:04,,,,Operational
CrystalReports,,,,,,,,,,2025-03-08 12:07:03,,,,Operational
CS,,,,,,,,,,2025-02-15 12:32:20,,,,Operational
CS,,,,,,,,,,2025-04-13 15:16:58,,,,Operational
CS,,,,,,,,,,2025-04-13 15:24:07,,,,Operational
CS,,,,,,,,,,2025-03-08 11:49:27,,,,Operational
CS,,,,,,,,,,2025-04-13 15:15:31,,,,Operational
CSBTest,,,,,,,,,,2025-02-17 09:03:02,,,,Operational
CSDATA,,,,,,,,,,2025-04-05 10:36:08,,,,Operational
CSDATA,,,,,,,,,,2025-04-12 11:47:20,,,,Operational
csg.Alpha.com,,,,10.68.32.159,,,,,,2025-04-12 11:48:53,,,,Operational
csg.Alpha.com/,,,,,,,,,,2025-04-12 11:48:53,,,,Operational
CSODM,,,,,,,,,,2025-03-29 11:00:36,,,,Operational
CSODM_AUS,,,,,,,,,,2024-11-24 21:21:13,,,,Operational
CSODM_AUS,,,,,,,,,,2024-07-20 20:21:23,,,,Operational
CSODM_AUS,,,,,,,,,,2024-07-20 20:22:12,,,,Operational
csql-demo-x-am-001,,,,10.16.176.3,,,,,,2025-04-13 13:20:16,,,,Operational
csql-demo-x-am-002,,,,10.16.176.7,,,,,,2025-04-13 13:20:16,,,,Operational
css_param,,,,,,,,,,2024-11-09 17:48:11,,,,Operational
css_param,,,,,,,,,,2024-07-20 16:18:35,,,,Operational
css_param,,,,,,,,,,2024-06-30 20:00:48,,,,Operational
css_param,,,,,,,,,,2025-02-23 15:37:56,,,,Operational
css_param,,,,,,,,,,2025-04-13 15:01:51,,,,Operational
css_param,,,,,,,,,,2025-02-16 15:43:17,,,,Operational
css_param,,,,,,,,,,2025-04-13 15:03:46,,,,Operational
css_param,,,,,,,,,,2024-07-20 16:18:56,,,,Operational
CST,,,,,,,,,,2024-07-20 20:34:44,,,,Operational
CSTNet,,,,,,,,,,2024-07-20 20:34:44,,,,Operational
CS_Test,,,,,,,,,,2025-04-13 15:24:07,,,,Operational
CS_Test,,,,,,,,,,2025-03-08 11:49:27,,,,Operational
CTI,,,,,,,,,,2025-04-13 15:16:58,,,,Operational
CTI,,,,,,,,,,2025-04-13 15:24:07,,,,Operational
CTI,,,,,,,,,,2025-03-08 11:49:27,,,,Operational
CTI,,,,,,,,,,2025-04-13 15:15:31,,,,Operational
CTI,,,,,,,,,,2025-02-15 12:32:20,,,,Operational
CTOEC_HT,,,,,,,,,,2025-04-05 10:43:49,,,,Operational
CUCR,,,,,,,,,,2025-03-15 10:59:10,,,,Operational
Custom-Skill-API-POC,,,,40.112.243.3,,,,,,2023-06-24 23:45:15,,,,Retired
CustomApps_inHouseDevelopment,,,,,,,,,,2024-07-13 20:40:02,,,,Operational
customer-portal-pro,,,,20.195.72.36,,,,,,2024-09-28 21:44:54,,,,Non-Operational
CustomerManagement,,,,,,,,,,2025-04-05 10:48:47,,,,Operational
customerportal,,,,,,,,,,2025-04-12 11:18:30,,,,Operational
customerportal-test,,,,,,,,,,2025-04-12 11:18:30,,,,Operational
CustomerPortfolioSystem,,,,,,,,,,2025-04-13 15:06:29,,,,Operational
CustomerPortfolioSystem,,,,,,,,,,2025-03-15 11:17:08,,,,Operational
CustomerPortfolioSystem,,,,,,,,,,2024-07-20 20:34:44,,,,Operational
CustomerPortfolioSystem,,,,,,,,,,2024-11-11 08:57:53,,,,Operational
CustomerPortfolioSystem,,,,,,,,,,2025-04-13 15:09:33,,,,Operational
CustomerPortfolioSystem_CRM,,,,,,,,,,2025-04-13 15:09:33,,,,Operational
CustomQueries,,,,,,,,,,2024-07-20 20:29:57,,,,Operational
Custom_non_application_database,,,,,,,,,,2025-04-12 23:18:34,,,,Operational
Custom_non_application_database,,,,,,,,,,2025-04-12 23:08:06,,,,Operational
CustSegNaa_Prod,,,,,,,,,,2024-07-20 20:34:44,,,,Operational
CustSegNaa_Prod,,,,,,,,,,2025-03-15 11:17:08,,,,Operational
cwmd,,,,10.69.10.68,,,,,,2025-03-29 13:24:18,,,,Operational
cwmd/,,,,,,,,,,2025-03-29 13:24:18,,,,Operational
cwmd_dev,,,,10.69.10.68,,,,,,2025-03-29 13:24:18,,,,Operational
cwmd_dev/,,,,,,,,,,2025-03-29 13:24:18,,,,Operational
CWMD_QC,,,,10.69.10.68,,,,,,2025-03-29 13:24:18,,,,Operational
CWMD_QC/,,,,,,,,,,2025-03-29 13:24:18,,,,Operational
cwmd_whole,,,,10.69.10.68,,,,,,2025-03-29 13:24:18,,,,Operational
cwmd_whole/,,,,,,,,,,2025-03-29 13:24:18,,,,Operational
cxal@oczbra0c,,,,,,,,,,2024-10-06 17:37:49,,,,Operational
CXALNT,,,,,,,,,,,,,,Operational
CYBERMETRICS,,,,,,,,,,2024-09-27 03:19:20,,,,Operational
D365HUB,,,,,,,,,,2025-04-12 11:24:49,,,,Operational
D365HUB,,,,,,,,,,2024-09-28 11:09:23,,,,Operational
D365HUB,,,,,,,,,,2024-09-28 11:15:45,,,,Operational
D365HUB,,,,,,,,,,2024-07-13 20:43:51,,,,Operational
DA0D@okrbda0a,,,,,,,,,,2025-04-12 11:27:41,,,,Operational
DALS,,,,,,,,,,2025-02-16 15:43:17,,,,Operational
DALS,,,,,,,,,,2025-04-13 15:01:51,,,,Operational
DALS,,,,,,,,,,2024-11-09 17:48:11,,,,Operational
DALS,,,,,,,,,,2025-02-23 15:37:56,,,,Operational
DALS,,,,,,,,,,2024-07-20 16:18:56,,,,Operational
DALS,,,,,,,,,,2024-06-30 20:00:48,,,,Operational
DALS_Alpha_Accessories,,,,,,,,,,2025-04-13 15:03:46,,,,Operational
DALS_Alpha_Bloomfield,,,,,,,,,,2025-04-05 10:41:10,,,,Operational
DALS_Alpha_Bloomfield,,,,,,,,,,2025-04-12 23:36:30,,,,Operational
Dashboard,,,,172.23.232.248,,,,,,2024-09-27 03:44:54,,,,Operational
Dashboard,,,,172.28.220.224,,,,,,2024-12-08 17:48:22,,,,Operational
Dashboard,,,,,,,,,,2025-02-22 21:18:29,,,,Operational
Dashboard,,,,172.28.220.224,,,,,,2024-10-27 16:46:08,,,,Operational
Dashboard/,,,,,,,,,,2024-12-08 17:48:22,,,,Operational
Dashboard/,,,,,,,,,,2024-09-27 03:44:54,,,,Operational
Dashboard/service,,,,,,,,,,2024-12-08 17:48:22,,,,Operational
Dashboard/WFDashboard,,,,,,,,,,2024-09-27 03:44:54,,,,Operational
DashboardsPBI,,,,172.25.224.114,,,,,,2025-03-29 10:58:35,,,,Operational
DashboardsPBI/,,,,,,,,,,2025-03-29 10:58:35,,,,Operational
Dashboard_CHN,,,,,,,,,,2025-04-14 07:37:05,,,,Operational
Dashboard_CHN2,,,,,,,,,,2025-04-14 07:37:05,,,,Operational
Dashboard_EUR,,,,,,,,,,2025-04-14 07:37:05,,,,Operational
Dashboard_JAM,,,,,,,,,,2025-04-14 07:37:05,,,,Operational
Dashboard_PAA,,,,,,,,,,2025-04-14 07:37:05,,,,Operational
DAST_DB@vmo7222pa075,,,,,,,,,,2024-07-27 23:25:46,,,,Operational
Data Service,,,,10.182.36.158,,,,,,2025-04-12 17:11:02,,,,Operational
Data Service,,,,172.25.128.112,,,,,,2024-08-10 20:22:28,,,,Operational
Data Service,,,,10.233.2.21,,,,,,2024-12-19 01:23:11,,,,Operational
Data Service,,,,172.25.128.18,,,,,,2025-04-05 10:41:27,,,,Operational
Data Service/,,,,,,,,,,2024-12-19 01:23:11,,,,Operational
Data Service/,,,,,,,,,,2025-04-05 10:41:27,,,,Operational
Data Service/,,,,,,,,,,2024-08-10 20:22:28,,,,Operational
Data Service/,,,,,,,,,,2025-04-12 17:11:02,,,,Operational
data-handler-realtime-prod,,,,20.187.96.119,,,,,,2024-12-14 22:44:40,,,,Retired
data-handler-realtime-test,,,,20.205.62.135,,,,,,2024-12-14 22:44:40,,,,Retired
data-handler-recent-prod,,,,20.195.72.36,,,,,,2024-09-28 21:44:54,,,,Non-Operational
data-manage-center-product,,,,20.195.72.36,,,,,,2024-09-28 21:44:54,,,,Non-Operational
databasesingle,,,,40.71.8.203,,,,,,2024-03-30 09:33:25,,,,Retired
DatabaseUserNAlffication,,,,,,,,,,2025-04-12 23:23:13,,,,Operational
DatabaseUserNAlffication,,,,,,,,,,2025-04-12 15:49:09,,,,Operational
DatabaseUserNAlffication,,,,,,,,,,2025-04-12 23:35:57,,,,Operational
DatabaseUserNAlffication,,,,,,,,,,2025-04-12 23:14:23,,,,Operational
dataikudevasqlsrv,,,,20.61.99.193,,,,,,2025-04-13 15:30:55,,,,Operational
DATALAB@ohrzbf01,,,,,,,,,,2025-04-12 11:12:59,,,,Operational
DATALABHR@ohrzbf01,,,,,,,,,,2025-04-12 11:12:59,,,,Operational
DATALABSI@ohrzbf01,,,,,,,,,,2025-04-12 11:14:59,,,,Operational
DATALABSI@ositrf02,,,,,,,,,,2024-09-27 23:46:02,,,,Operational
DATALABWB@ohrzbf01,,,,,,,,,,2025-04-12 11:15:41,,,,Operational
DataLab_Alphadizala,,,,,,,,,,2025-04-12 11:12:59,,,,Operational
datalake-connector-dev,,,,13.75.115.40,,,,,,2025-04-12 21:40:35,,,,Operational
Datamart,,,,172.23.28.153,,,,,,2025-04-05 10:40:13,,,,Operational
datamart,,,,,,,,,,2025-04-05 10:32:03,,,,Operational
Datamart,,,,172.23.28.245,,,,,,2025-04-12 23:09:12,,,,Operational
Datamart/,,,,,,,,,,2025-04-12 23:09:12,,,,Operational
Datamart/,,,,,,,,,,2025-04-05 10:40:13,,,,Operational
dataplate-test.cz.eu.Alpha.utc.com,,,,10.68.33.22,,,,,,2025-04-12 11:23:00,,,,Operational
dataplate-test.cz.eu.Alpha.utc.com/,,,,,,,,,,2025-04-12 11:23:00,,,,Operational
dataplate.cz.eu.Alpha.utc.com,,,,10.68.33.22,,,,,,2025-04-12 11:23:00,,,,Operational
dataplate.cz.eu.Alpha.utc.com/,,,,,,,,,,2025-04-12 11:23:00,,,,Operational
DatapointAPIDev,,,,13.68.29.136,,,,,,2025-04-12 23:10:35,,,,Operational
DatapointChatBotDevWebApp,,,,13.68.29.136,,,,,,2025-04-12 23:10:35,,,,Operational
DatapointgenerateJWT,,,,20.49.104.23,,,,,,2025-04-12 22:30:35,,,,Operational
DataServices,,,,,,,,,,2025-03-29 10:37:47,,,,Operational
DataServices,,,,,,,,,,2025-04-12 11:46:14,,,,Operational
DataServices,,,,,,,,,,2025-04-14 07:52:39,,,,Operational
dataset_logs_sink,,,,,,,,,,2025-04-13 13:07:24,,,,Operational
dataset_log_metricsexport_eu,,,,,,,,,,2025-04-13 13:07:24,,,,Operational
dataset_log_metricsexport_us,,,,,,,,,,2025-04-13 13:07:24,,,,Operational
datastore-test-WA,,,,13.69.68.13,,,,,,2025-04-12 21:40:38,,,,Operational
DATOSBASE,,,,,,,,,,2024-09-28 11:09:23,,,,Operational
DATOSBASE,,,,,,,,,,2025-04-12 11:24:49,,,,Operational
DATOSBASE,,,,,,,,,,2024-09-28 11:15:45,,,,Operational
DATOSBASE,,,,,,,,,,2024-07-13 20:43:51,,,,Operational
DATOSCOMUNES,,,,,,,,,,2024-09-28 11:09:23,,,,Operational
DATOSCOMUNES,,,,,,,,,,2024-09-28 11:15:45,,,,Operational
DATOSCORP,,,,,,,,,,2024-09-28 11:15:45,,,,Operational
DATOSCORP,,,,,,,,,,2024-07-13 20:43:51,,,,Operational
DATOSCORP,,,,,,,,,,2025-04-12 11:24:49,,,,Operational
DATOSCORP,,,,,,,,,,2024-09-28 11:09:23,,,,Operational
DATOS_GRABA_MAW,,,,,,,,,,2025-04-12 11:31:49,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:23:13,,,,Operational
DBA,,,,,,,,,,2024-12-18 01:51:28,,,,Operational
DBA,,,,,,,,,,2025-02-22 16:35:55,,,,Operational
DBA,,,,,,,,,,2025-04-14 07:52:51,,,,Operational
DBA,,,,,,,,,,2025-02-15 12:32:32,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:31:04,,,,Operational
DBA,,,,,,,,,,2025-04-05 10:53:59,,,,Operational
DBA,,,,,,,,,,2025-04-14 07:36:58,,,,Operational
DBA,,,,,,,,,,2025-03-15 11:27:22,,,,Operational
DBA,,,,,,,,,,2025-04-13 15:11:23,,,,Operational
DBA,,,,,,,,,,2025-03-15 10:59:10,,,,Operational
DBA,,,,,,,,,,2024-10-12 23:46:40,,,,Operational
DBA,,,,,,,,,,2024-07-20 15:40:26,,,,Operational
DBA,,,,,,,,,,2025-04-14 07:15:04,,,,Operational
DBA,,,,,,,,,,2025-01-18 14:02:02,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:38:13,,,,Operational
DBA,,,,,,,,,,2025-04-12 11:07:12,,,,Operational
DBA,,,,,,,,,,2025-04-13 15:18:13,,,,Operational
DBA,,,,,,,,,,2025-04-06 02:33:40,,,,Operational
DBA,,,,,,,,,,2025-04-14 07:16:08,,,,Operational
DBA,,,,,,,,,,2025-02-23 15:47:21,,,,Operational
DBA,,,,,,,,,,2025-02-16 15:43:17,,,,Operational
DBA,,,,,,,,,,2025-04-12 12:00:02,,,,Operational
DBA,,,,,,,,,,2024-07-20 13:26:32,,,,Operational
DBA,,,,,,,,,,2024-08-12 07:02:06,,,,Operational
DBA,,,,,,,,,,2025-04-12 15:50:38,,,,Operational
DBA,,,,,,,,,,2024-11-04 08:58:24,,,,Operational
DBA,,,,,,,,,,2025-04-12 17:23:40,,,,Operational
DBA,,,,,,,,,,2024-08-17 16:33:36,,,,Operational
DBA,,,,,,,,,,2025-04-12 11:13:55,,,,Operational
DBA,,,,,,,,,,2025-03-02 01:10:29,,,,Operational
DBA,,,,,,,,,,2025-04-05 10:36:40,,,,Operational
DBA,,,,,,,,,,2025-04-05 10:52:22,,,,Operational
DBA,,,,,,,,,,2025-03-10 08:03:57,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:07:22,,,,Operational
DBA,,,,,,,,,,2025-04-05 10:41:51,,,,Operational
DBA,,,,,,,,,,2025-04-05 10:37:43,,,,Operational
DBA,,,,,,,,,,2024-10-14 08:02:48,,,,Operational
DBA,,,,,,,,,,2025-04-13 15:01:51,,,,Operational
DBA,,,,,,,,,,2024-11-17 00:08:16,,,,Operational
DBA,,,,,,,,,,2024-07-20 23:23:01,,,,Operational
DBA,,,,,,,,,,2025-04-13 15:09:33,,,,Operational
DBA,,,,,,,,,,2024-12-09 08:54:29,,,,Operational
DBA,,,,,,,,,,2025-04-13 15:18:05,,,,Operational
DBA,,,,,,,,,,2025-04-13 15:02:25,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:40:41,,,,Operational
DBA,,,,,,,,,,2025-04-12 11:40:50,,,,Operational
DBA,,,,,,,,,,2024-07-20 20:34:44,,,,Operational
DBA,,,,,,,,,,2024-07-20 16:18:35,,,,Operational
DBA,,,,,,,,,,2024-09-26 22:15:13,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:06:49,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:19:43,,,,Operational
DBA,,,,,,,,,,2024-10-28 07:27:29,,,,Operational
DBA,,,,,,,,,,2025-04-12 11:44:44,,,,Operational
DBA,,,,,,,,,,2025-04-14 07:25:23,,,,Operational
DBA,,,,,,,,,,2024-11-09 17:48:11,,,,Operational
DBA,,,,,,,,,,2025-03-10 08:06:07,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:37:26,,,,Operational
DBA,,,,,,,,,,2025-01-05 15:04:17,,,,Operational
DBA,,,,,,,,,,2025-04-14 07:41:56,,,,Operational
DBA,,,,,,,,,,2025-04-12 11:54:09,,,,Operational
DBA,,,,,,,,,,2025-04-13 15:08:05,,,,Operational
DBA,,,,,,,,,,2025-04-12 10:42:53,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:29:06,,,,Operational
DBA,,,,,,,,,,2025-04-12 15:55:40,,,,Operational
DBA,,,,,,,,,,2025-01-26 21:49:37,,,,Operational
DBA,,,,,,,,,,2025-04-12 11:30:47,,,,Operational
DBA,,,,,,,,,,2025-03-29 10:53:35,,,,Operational
DBA,,,,,,,,,,2025-03-08 11:59:51,,,,Operational
DBA,,,,,,,,,,2025-04-12 11:08:21,,,,Operational
DBA,,,,,,,,,,2025-04-05 10:52:58,,,,Operational
DBA,,,,,,,,,,2025-04-12 11:47:08,,,,Operational
DBA,,,,,,,,,,2025-04-12 11:07:33,,,,Operational
DBA,,,,,,,,,,2024-07-13 16:31:36,,,,Operational
DBA,,,,,,,,,,2024-12-09 18:35:45,,,,Operational
DBA,,,,,,,,,,2024-07-20 16:22:34,,,,Operational
DBA,,,,,,,,,,2024-09-27 22:45:56,,,,Operational
DBA,,,,,,,,,,2024-07-13 16:22:48,,,,Operational
DBA,,,,,,,,,,2025-04-13 15:20:52,,,,Operational
DBA,,,,,,,,,,2024-08-17 13:25:12,,,,Operational
DBA,,,,,,,,,,2025-04-12 15:51:51,,,,Operational
DBA,,,,,,,,,,2024-07-20 13:13:35,,,,Operational
DBA,,,,,,,,,,2024-09-28 11:29:28,,,,Operational
DBA,,,,,,,,,,2025-04-05 10:41:10,,,,Operational
DBA,,,,,,,,,,2025-04-12 15:55:29,,,,Operational
DBA,,,,,,,,,,2025-03-22 10:48:30,,,,Operational
DBA,,,,,,,,,,2025-04-05 10:33:46,,,,Operational
DBA,,,,,,,,,,2025-03-10 07:30:53,,,,Operational
DBA,,,,,,,,,,2025-04-12 17:22:22,,,,Operational
DBA,,,,,,,,,,2025-04-14 07:24:46,,,,Operational
DBA,,,,,,,,,,2025-03-30 21:03:00,,,,Operational
DBA,,,,,,,,,,2025-02-01 21:14:57,,,,Operational
DBA,,,,,,,,,,2025-04-14 07:20:35,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:13:15,,,,Operational
DBA,,,,,,,,,,2025-04-12 11:24:43,,,,Operational
DBA,,,,,,,,,,2024-07-20 16:18:56,,,,Operational
DBA,,,,,,,,,,2025-02-23 15:37:56,,,,Operational
DBA,,,,,,,,,,2025-04-12 11:14:09,,,,Operational
DBA,,,,,,,,,,2024-06-30 20:00:48,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:12:03,,,,Operational
DBA,,,,,,,,,,2025-04-12 11:53:18,,,,Operational
DBA,,,,,,,,,,2025-03-08 12:07:29,,,,Operational
DBA,,,,,,,,,,2025-04-13 15:06:29,,,,Operational
DBA,,,,,,,,,,2024-11-04 09:00:38,,,,Operational
DBA,,,,,,,,,,2025-04-13 15:11:42,,,,Operational
DBA,,,,,,,,,,2024-07-20 13:23:01,,,,Operational
DBA,,,,,,,,,,2025-03-15 11:08:35,,,,Operational
DBA,,,,,,,,,,2025-03-15 23:35:20,,,,Operational
DBA,,,,,,,,,,2025-04-12 10:43:45,,,,Operational
DBA,,,,,,,,,,2025-03-30 21:15:31,,,,Operational
DBA,,,,,,,,,,2024-12-02 08:55:50,,,,Operational
DBA,,,,,,,,,,2025-03-29 11:01:29,,,,Operational
DBA,,,,,,,,,,2024-12-07 21:27:26,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:14:12,,,,Operational
DBA,,,,,,,,,,2025-03-10 07:31:34,,,,Operational
DBA,,,,,,,,,,2025-04-13 15:15:18,,,,Operational
DBA,,,,,,,,,,2025-04-05 10:32:48,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:14:23,,,,Operational
DBA,,,,,,,,,,2025-02-01 14:15:17,,,,Operational
DBA,,,,,,,,,,2025-04-05 11:14:03,,,,Operational
DBA,,,,,,,,,,2025-04-14 07:11:30,,,,Operational
DBA,,,,,,,,,,2025-04-05 10:55:30,,,,Operational
DBA,,,,,,,,,,2025-03-08 12:06:43,,,,Operational
DBA,,,,,,,,,,2025-04-05 11:02:28,,,,Operational
DBA,,,,,,,,,,2025-04-14 07:14:08,,,,Operational
DBA,,,,,,,,,,2025-03-22 10:58:11,,,,Operational
DBA,,,,,,,,,,2025-01-19 01:15:58,,,,Operational
DBA,,,,,,,,,,2025-04-12 11:12:52,,,,Operational
DBA,,,,,,,,,,2025-03-10 08:06:15,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:36:30,,,,Operational
DBA,,,,,,,,,,2025-04-12 23:33:36,,,,Operational
DBA,,,,,,,,,,2025-04-13 15:03:46,,,,Operational
DBA,,,,,,,,,,2025-04-05 10:37:44,,,,Operational
DBA,,,,,,,,,,2025-04-13 15:05:00,,,,Operational
DBA,,,,,,,,,,2025-02-10 08:51:49,,,,Operational
DBA,,,,,,,,,,2025-04-14 07:21:54,,,,Operational
DBA,,,,,,,,,,2025-04-12 10:38:45,,,,Operational
DBA,,,,,,,,,,2024-11-11 08:57:53,,,,Operational
DBA,,,,,,,,,,2024-09-27 03:19:20,,,,Operational
Export stopped due to excessive size. Use CSV for a complete export.,,,,,,,,,,,,,,
TB-IT46,ED:98:7D:8A:E8:0A,Windows 11 Enterprise,,10.1.31.40,V2N4Y7KJ,13.0,5.00.9049.1000,tb-it46.contoso.local,tb-it46,07-04-2025 17:19,CONTOSO\john.jordan,16732285.0,7133E159-783E-47A6-9C10-73E1A5971538,Operational
WS-IT096,0C:AD:C0:85:46:F3,Windows 11 Pro,CONTOSO,10.1.11.254,F5TETJG,7.0,5.00.9040.1001,ws-it096.contoso.local,ws-it096,14-04-2025 09:44,CONTOSO\caleb.ramirez,16772262.0,,Operational
WS-IT237,7D:46:9C:C5:7A:43,Windows 10 Pro,CONTOSO,10.1.11.253,SIOVHOZA,5.0,5.00.9049.1000,ws-it237.contoso.local,ws-it237,23-03-2025 17:02,CORP\yvette.rodriguez,,7266348C-E57D-4C83-B61F-A3C8A5A1ADD0,Operational
WS-IT295,88:3E:3A:28:30:87,Windows 10 Enterprise,FABRIKAM,10.1.11.252,YEPIN1FB,15.0,5.00.9049.1000,ws-it295.fabrikam.local,ws-it295,18-04-2025 17:38,CORP\elizabeth.hodges,16765272.0,CDB2374C-F222-407B-8DFA-BF8213984E32,Operational
run-believe-497,0C:13:1F:8B:24:8E,Windows 11 Pro,FABRIKAM,10.1.11.251,AW7NQBJA,7.0,5.00.9049.1000,ws-it008.fabrikam.local,ws-it008,18-04-2025 10:05,,16799023.0,399DF29B-0A52-4CB9-8C07-1D7F4DE70984,Operational
WS-IT606,C9:96:8C:8C:9A:BC,Windows 11 Enterprise,CONTOSO,10.1.11.250,OV4M9H3AZ8,15.0,5.00.9040.1001,ws-it606.contoso.local,ws-it606,18-04-2025 16:46,CONTOSO\james.tyler,16750744.0,BD5E33B2-6E0C-46B7-9474-3E5E99446A69,Operational
WS-IT457,55:9D:2B:61:C2:0E,Windows 10 Enterprise,CORP,10.1.11.24K,ENU4W3S,3.0,5.00.9049.1000,,ws-it457,14-04-2025 19:24,FABRIKAM\christina.martin,16796471.0,8460FBEC-E2AA-41B1-BE3D-132AD41431CF,Operational
,10:1B:74:0B:3A:AF,Windows 10 Enterprise,CONTOSO,10.1.21.1K0,5ZJ4IUKO,9.0,,lt-it180.contoso.local,lt-it180,30-03-2025 10:01,CORP\kayla.brown,16767361.0,,Operational
WS-IT360,9D:2F:E6:F3:B7:24,Windows 11 Pro,CONTOSO,10.1.11.248,4R24AV77SR,4.0,5.00.9049.1000,ws-it360.contoso.local,ws-it360,09-04-2025 08:45,FABRIKAM\timothy.hernandez,16730342.0,A1C9609B-BBC5-4B90-8B4D-21BED01A96EB,Operational
WS-IT523,D9:DB:5F:2E:BC:1D,Windows 10 Pro,CONTOSO,10.1.11.24G,U63MCTDBMG,4.0,5.00.9049.1000,ws-it523.contoso.local,ws-it523,09-04-2025 19:50,CORP\thomas.edwards,16778876.0,941C0DC6-87A4-434C-BB64-A70C99A7EBCB,Operational
LT-IT081,C4:7D:42:57:8D:BD,Windows 10 Enterprise,FABRIKAM,,J68JKBA,10.0,5.00.9049.1000,lt-it081.fabrikam.local,lt-it081,01-04-2025 19:26,CONTOSO\melissa.may,,E7D42754-1243-468C-8A9D-05EE1B5475B6,Operational
WS-IT348,94:B2:0A:FB:56:2D,Windows 11 Pro,FABRIKAM,10.1.11.246,DYWLPENW,5.0,5.00.9049.1000,ws-it348.fabrikam.local,ws-it348,04-04-2025 17:50,CONTOSO\laura.thomas,16737457.0,30B405B7-62BA-45DD-8061-D15C9C497087,Operational
TB-IT53,08:B6:89:D6:92:67,Windows 10 Enterprise,,10.1.31.3K,X9TJG2PL,14.0,5.00.9040.1001,tb-it53.contoso.local,tb-it53,26-03-2025 11:17,CORP\shawn.stewart,16729987.0,69ACA0D6-8A2F-43C1-94C0-69CE50DF3F9F,Operational
SRV-SQL59,1D:9C:7A:B2:BE:AD,Windows Server 2022 Standard,CORP,10.1.2.40,099SMF9,17.0,5.00.9040.1001,srv-sql59.corp.local,srv-sql59,18-04-2025 16:32,,16765975.0,86AE94F4-D633-4680-8303-AF7651EB6A2C,Operational
LT-IT054,58:42:E9:9D:7D:4E,Windows 10 Pro,FABRIKAM,10.1.21.188,05Y479IB,10.0,,lt-it054.fabrikam.local,lt-it054,31-03-2025 18:00,,16706991.0,,Operational
LT-IT126,D4:48:51:A1:68:53,Windows 11 Enterprise,CONTOSO,10.1.21.18G,CA8WQKH9VE,8.0,5.00.9040.1001,lt-it126.contoso.local,lt-it126,07-04-2025 13:51,CORP\jonathan.livingston,16790516.0,39C0A493-A854-41FD-B8B9-82DFB56AEC41,Operational
WS-IT161,78:AF:D1:DB:96:16,Windows 10 Enterprise,CORP,10.1.11.245,6KBVJPGWKX,7.0,5.00.9049.1000,ws-it161.corp.local,ws-it161,22-04-2025 08:08,CONTOSO\dana.smith,16722117.0,21B2C924-EF04-4673-95BC-766C23E42C6F,Operational
