Serial number,MAC Address,IP Address,Fully qualified domain name,Name,Chassis type,Product instance identifier,Operational status,Host name,Assigned to,Domain,Object ID,Most recent discovery,IOS version,Operating System,Confidence Score
V6FM1QO1UQ,80:55:37:8E:22:EA,10.1.10.151,ws-it068.fabrikam.local,WS-IT068,3.0,4DDE299A-4D65-47A5-A394-DBC9E309BDAA,Operational,ws-it068,CONTOSO\travis.hernandez,FABRIKAM,16711599.0,08-04-2025 13:20,5.00.9049.1000,Windows Server 2022 Standard,90.0
L7I8UCG0DGHICGV3UA1G,5C:0F:50:88:22:98,10.1.10.150,ws-it304.fabrikam.local,WS-IT304,3.0,85637752-8E2D-431D-88A3-304B6736C001,Operational,ws-it304,CONTOSO\jeremy.martin,FABRIKAM,16744749.0,16-04-2025 13:25,5.00.9049.1000,Windows Server 2019 Standard,100.0
ICUO12TSZF,B4:22:F4:12:9E:9C,10.1.10.147,ws-it181.fabrikam.local,WS-IT181,3.0,08B18383-635F-4D33-8ABC-433A5B50D52D,Operational,ws-it181,FABRIKAM\taylor.blake,FABRIKAM,,17-04-2025 09:28,5.00.9049.1000,Windows Server 2019 Standard,100.0
ACZJWXZ,41:DB:6E:89:87:EE,10.1.10.148,ws-it412.corp.local,WS-IT412,5.0,7E57BF18-10AB-4D64-BDE2-CA7AD7711E1A,Operational,ws-it412,CORP\stanley.sanchez,CORP,16711708.0,18-04-2025 17:05,,Windows Server 2019 Standard,100.0
A04A9RU,79:21:2D:09:4C:13,10.1.10.149,,WS-IT054,3.0,FC0E9F33-D995-4A39-83BA-B1A4F02043E4,Operational,ws-it054,CORP\tammy.bishop,WORKGROUP,16775116.0,04-04-2025 19:51,5.00.9049.1000,Windows Server 2022 Standard,95.0
968LFMV,F9:82:9C:1F:BD:11,10.1.10.146,ws-it478.contoso.local,WS-IT478,6.0,BF84D51B-E83F-408D-919B-02B3150F0680,Operational,ws-it478,CONTOSO\john.lucas,CONTOSO,16752507.0,06-04-2025 10:59,5.00.9049.1000,Windows Server 2022 Standard,95.0
U286PBGIYO,08:F0:54:12:49:F1,,lt-it087.fabrikam.local,LT-IT087,9.0,AD71DADD-1A8C-475F-818F-F5134A2964F0,Operational,lt-it087,,FABRIKAM,16704782.0,04-04-2025 17:56,5.00.9040.1001,Windows Server 2022 Standard,95.0
LENOVOHD5F1MBF9NXDTRQ0TJMA,81:A0:6D:DA:32:FA,10.1.10.145,,WS-IT435,15.0,B8E27238-4B3E-4531-B92C-94A92E8DD8A9,Operational,ws-it435,CONTOSO\robert.bradley,FABRIKAM,16741075.0,25-03-2025 09:13,5.00.9040.1001,Windows Server 2019 Standard,100.0
7LPPVRG75C,38:FA:EF:CF:C4:AF,10.1.10.144,ws-it142.contoso.local,WS-IT142,17.0,56AC1AD9-FA06-4FE0-8845-866F7DE5E6E2,Operational,ws-it142,CONTOSO\luis.gardner,CONTOSO,16798896.0,18-04-2025 09:27,5.00.9049.1000,Windows Server 2022 Standard,90.0
NABIWPO6M1,AD:8F:18:23:B4:BE,10.1.10.143,ws-it337.contoso.local,WS-IT337,3.0,7C874034-96A0-46DA-9A82-7F4416D1BC5E,Operational,ws-it337,CORP\renee.singh,CONTOSO,16727901.0,28-03-2025 15:09,5.00.9049.1000,Windows Server 2019 Standard,100.0
EZMNWPBKGJ,CC:A1:2D:E4:64:0A,10.1.10.142,ws-it600.fabrikam.local,WS-IT600,15.0,,Operational,ws-it600,CORP\sean.garcia,FABRIKAM,16747067.0,22-04-2025 13:41,5.00.9049.1000,Windows Server 2022 Standard,95.0
K27MTJI4C7,CD:F6:23:71:BB:83,10.1.20.194,lt-it042.corp.local,LT-IT042,8.0,06D3A6A7-B4D7-4C6F-A52D-FAA3EC537809,Operational,lt-it042,CORP\renee.green,CORP,16784123.0,19-04-2025 17:59,5.00.9040.1001,Windows Server 2019 Standard,100.0
5SFVIN5A893WH4AF8WH4,69:1A:76:60:2B:79,10.1.10.141,ws-it661.fabrikam.local,WS-IT661,4.0,DCED2DAD-9524-4261-BA55-A5FA4CC4A451,Operational,ws-it661,FABRIKAM\jacqueline.dean,FABRIKAM,16754479.0,03-04-2025 12:34,5.00.9049.1000,Windows Server 2022 Standard,90.0
QZ6UCU80TC,AD:D6:BC:4C:BC:F1,10.1.10.140,ws-it354.fabrikam.local,WS-IT354,4.0,,Operational,ws-it354,CORP\michael.monroe,FABRIKAM,16723602.0,24-03-2025 08:25,5.00.9049.1000,Windows Server 2022 Standard,90.0
4138630HIP,4D:C9:56:CB:93:10,,ws-it307.corp.local,WS-IT307,4.0,DE7FEC4D-A90F-4BC6-826A-263490692DEB,Operational,ws-it307,FABRIKAM\alejandra.williams,CORP,16721683.0,31-03-2025 08:14,5.00.9049.1000,Windows Server 2022 Standard,95.0
C36BH6PX64,5D:FF:FF:33:C9:15,10.1.20.193,,LT-IT156,8.0,C776B05B-1C89-44A8-B998-048947738DB9,Operational,lt-it156,FABRIKAM\scott.wilson,CORP,16737737.0,29-03-2025 11:11,5.00.9040.1001,Windows Server 2019 Standard,100.0
LENOVOF8SXMA6X9DDIUKPHG4UG,B1:19:80:E5:E8:21,10.1.20.192,LT-IT322,LT-IT322,14.0,869A513B-C782-4AB5-B3E6-052BB34102F7,Operational,lt-it322,CORP\tiffany.ruiz,WORKGROUP,,10-04-2025 10:22,5.00.9049.1000,Windows Server 2019 Standard,100.0
IIXG36M,45:1F:F4:DD:A0:C6,10.1.10.138,ws-it521.contoso.local,,17.0,48B29A33-8666-4AC8-9E97-B0BAD7BFDCFE,Operational,ws-it521,CORP\phillip.mcdonald,CONTOSO,16766887.0,03-04-2025 12:07,5.00.9049.1000,Windows Server 2019 Standard,100.0
POHIUVLVWC,69:69:64:F5:E6:B7,10.1.10.139,ws-it399.corp.local,WS-IT399,7.0,C80D41CB-8FE9-4234-B4CC-C1B56F4AD94F,Operational,ws-it399,FABRIKAM\brandon.cruz,CORP,16762340.0,31-03-2025 19:10,5.00.9049.1000,Windows Server 2019 Standard,100.0
XEL3OSY,D1:90:2A:C9:A1:EA,10.1.10.136,ws-it441.contoso.local,WS-IT441,3.0,56346C6D-86CD-49A6-873C-48710197D560,Operational,ws-it441,CORP\rebecca.webb,,,21-04-2025 08:07,5.00.9049.1000,Windows Server 2019 Standard,100.0
M3N4Y6I,74:E1:39:D4:17:AC,10.1.20.191,lt-it208.contoso.local,LT-IT208,10.0,261F619B-4719-4DB7-AE78-272DC3D61D2A,Operational,lt-it208,FABRIKAM\matthew.wilkinson,CONTOSO,16751188.0,05-04-2025 18:44,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVO817I2DOL0ZJ1JNUO4ZKZ,D0:95:49:A1:EA:A6,10.1.30.40,tb-it25.contoso.local,TB-IT25,14.0,A9B8D0F1-C53A-4967-8D1D-AC434F992059,Operational,tb-it25,CORP\robert.taylor,CONTOSO,16741410.0,27-03-2025 13:58,5.00.9049.1000,Windows Server 2022 Standard,90.0
MUWZG2A15N,25:80:F1:7C:16:33,10.1.10.134,ws-it648.fabrikam.local,WS-IT648,5.0,,Operational,,CORP\adam.valenzuela,FABRIKAM,16773559.0,29-03-2025 10:29,5.00.9049.1000,Windows Server 2019 Standard,100.0
EVPEPMAR5K,84:B6:0B:BB:92:7B,10.1.10.133,ws-it530.contoso.local,WS-IT530,17.0,3ACD672A-AB62-4EC5-8AFB-2D430ADAF238,Operational,ws-it530,CONTOSO\cheryl.bradley,CONTOSO,16716101.0,09-04-2025 15:44,5.00.9040.1001,Windows Server 2022 Standard,95.0
B84WFHFZ129S5NTRNG21,7C:7E:E1:A3:D3:E7,10.1.10.131,ws-it450.contoso.local,WS-IT450,7.0,16B34214-995D-48CE-9990-20229A670A51,Operational,ws-it450,FABRIKAM\dorothy.ellis,CONTOSO,,26-03-2025 19:00,5.00.9049.1000,Windows Server 2022 Standard,95.0
03P04S4VUH4ZF632Z61Q,1D:F2:91:18:1C:2B,10.1.20.190,lt-it313.corp.local,LT-IT313,14.0,1FC1972B-7C2B-4D87-AC11-9152BB0EDA35,Operational,lt-it313,CONTOSO\ronald.pitts,CORP,16753714.0,12-04-2025 12:53,5.00.9049.1000,Windows Server 2022 Standard,90.0
OHMRBI6NHQ,55:44:C8:73:51:A6,10.1.20.167,LT-IT239,LT-IT239,10.0,2DA29782-055D-40B9-B2E9-CC3369731FA9,Operational,lt-it239,CONTOSO\ashley.little,WORKGROUP,16714521.0,01-04-2025 13:51,5.00.9049.1000,Windows Server 2019 Standard,100.0
3IER8EO,AD:3C:08:D2:C4:31,10.1.20.168,lt-it091.contoso.local,LT-IT091,14.0,BBEEF9DA-B179-456D-A287-8BA1C8DC14EF,Operational,,FABRIKAM\jonathan.chen,CONTOSO,16765532.0,20-04-2025 09:40,5.00.9049.1000,Windows Server 2019 Standard,100.0
14D1MJ63L4,E4:40:90:9B:10:54,10.1.10.130,ws-it070.contoso.local,WS-IT070,17.0,34469392-9D77-4A2F-A956-93E3A37E3955,Operational,ws-it070,CORP\stephanie.richards,CONTOSO,16725671.0,23-03-2025 08:39,5.00.9049.1000,Windows Server 2022 Standard,90.0
K3VUYCJF9Y,E1:8A:24:D4:05:6A,10.1.10.127,ws-it225.corp.local,WS-IT225,5.0,C6EFFA26-84C4-4E96-88DC-EBAC56C8473C,Operational,ws-it225,CORP\thomas.brown,CORP,16742833.0,12-04-2025 09:11,5.00.9040.1001,Windows Server 2019 Standard,100.0
4J97RF64DR,09:99:B2:84:32:67,10.1.10.128,ws-it476.fabrikam.local,,5.0,,Operational,ws-it476,CORP\brian.anderson,FABRIKAM,16768851.0,,5.00.9049.1000,Windows Server 2019 Standard,100.0
QLYQGQ0,89:FB:71:6D:86:E9,10.1.10.129,ws-it031.contoso.local,WS-IT031,5.0,6B6D1512-CAA4-4108-A18A-C55268B78C5E,Operational,ws-it031,FABRIKAM\robert.arnold,CONTOSO,16784061.0,09-04-2025 12:51,5.00.9049.1000,Windows Server 2019 Standard,100.0
PJ9UME5XA4,4C:04:42:E1:BA:D9,10.1.10.126,ws-it081.fabrikam.local,WS-IT081,3.0,9814FC15-CD1C-45F3-98C8-95863FCEFBE3,Operational,ws-it081,CONTOSO\wesley.davis,FABRIKAM,16792853.0,15-04-2025 13:24,5.00.9049.1000,Windows Server 2022 Standard,95.0
HSCNPHGNTKA0Y1YW0H6T,5D:19:0B:35:4C:CF,10.1.20.169,lt-it337.contoso.local,LT-IT337,8.0,D67A7735-40B9-4BB8-8404-AAD24F02C119,Operational,lt-it337,CORP\james.morrison,,16726243.0,25-03-2025 09:44,5.00.9049.1000,Windows Server 2022 Standard,95.0
0UK5HSI,79:6A:17:E3:B9:72,,lt-it347.fabrikam.local,LT-IT347,9.0,C11AEB43-3834-48F4-BB47-EB7726038951,Operational,lt-it347,FABRIKAM\joann.williamson,FABRIKAM,16724436.0,05-04-2025 16:23,5.00.9049.1000,Windows Server 2022 Standard,90.0
HE84YSKV0Y,35:D5:2F:C3:EE:56,,lt-it243.corp.local,LT-IT243,14.0,0785339B-62C0-4F0C-B004-0A324766D515,Operational,lt-it243,CORP\alan.allison,CORP,16750130.0,07-04-2025 11:58,5.00.9049.1000,Windows Server 2019 Standard,100.0
PYOM1HW,B8:24:4D:02:1E:11,10.1.20.164,lt-it354.fabrikam.local,LT-IT354,10.0,ECE0480A-A386-46B3-9057-1DCC2549F9A6,Operational,lt-it354,CORP\christopher.wolfe,FABRIKAM,16773945.0,15-04-2025 16:01,5.00.9049.1000,Windows Server 2022 Standard,90.0
LEW6Z7O,00:52:88:78:27:60,10.1.10.125,ws-it445.corp.local,WS-IT445,4.0,05615EF6-6273-4E43-8837-108FCE1A2E33,Operational,ws-it445,CORP\benjamin.carpenter,CORP,16709277.0,16-04-2025 09:17,5.00.9040.1001,Windows Server 2019 Standard,100.0
TVW6K72GNH,20:0F:33:1F:7F:28,10.1.10.124,ws-it121.corp.local,WS-IT121,4.0,8E275119-90EC-4D61-AC16-BDBF79E6052E,Operational,ws-it121,,CORP,16789648.0,25-03-2025 12:16,5.00.9049.1000,Windows Server 2019 Standard,100.0
KAB2KKK,F0:CC:93:AB:A6:C2,10.1.10.123,,WS-IT667,17.0,17343B33-C1C4-45D7-A379-7C3E8611CBDF,Operational,ws-it667,CONTOSO\jeremy.hudson,CONTOSO,16703685.0,02-04-2025 07:07,5.00.9049.1000,Windows Server 2022 Standard,95.0
89A9PF8,4D:6E:4D:0D:56:33,10.1.10.122,ws-it128.fabrikam.local,WS-IT128,17.0,5CF29399-606C-49B7-9B65-E669A119A2AD,Operational,ws-it128,CONTOSO\katrina.miller,FABRIKAM,16769335.0,17-04-2025 13:47,5.00.9049.1000,Windows Server 2019 Standard,100.0
R0TFZ2Y,E0:BF:63:CA:39:81,10.1.20.163,lt-it157.fabrikam.local,LT-IT157,10.0,FBE1F080-C1DE-46B6-942D-3B32241DF304,Operational,lt-it157,FABRIKAM\amber.stevens,FABRIKAM,16719299.0,24-03-2025 15:34,5.00.9040.1001,Windows Server 2022 Standard,90.0
LENOVOF6OTC1LLAFZCIJ5T2ER4,15:30:1D:9B:64:D2,10.1.10.121,,WS-IT664,6.0,3715AD31-9674-477B-8B34-E500270F374D,Operational,ws-it664,,CONTOSO,16798972.0,25-03-2025 12:55,5.00.9049.1000,Windows Server 2019 Standard,100.0
3XRGF8RC2L5R0YYS75Y1,,10.1.10.120,ws-it242.contoso.local,WS-IT242,15.0,D7E86AF1-0946-4326-8CE9-713B157FE114,Operational,ws-it242,,CONTOSO,16735980.0,09-04-2025 19:40,5.00.9049.1000,Windows Server 2022 Standard,95.0
1FGFQKE,C1:A3:55:BD:FD:59,10.1.20.162,lt-it132.corp.local,,9.0,1576672F-475B-42B9-823C-760636A6E46A,Operational,lt-it132,CONTOSO\john.kidd,,,03-04-2025 15:21,5.00.9049.1000,Windows Server 2019 Standard,100.0
3OG6Z9OPCPVJ3N64E97X,40:F9:5F:C0:84:08,10.1.10.117,ws-it449.corp.local,WS-IT449,3.0,5AC780A1-BA5A-4033-9A2F-5474E35ACC0B,Operational,ws-it449,CONTOSO\elizabeth.schultz,CORP,16755537.0,05-04-2025 11:22,5.00.9049.1000,Windows Server 2022 Standard,90.0
C3LDLQ5VLP,29:36:98:0F:F7:8A,10.1.2.13,srv-sql20.fabrikam.local,SRV-SQL20,17.0,AAD73503-5DFC-4296-9C60-8508CB5337C6,Operational,srv-sql20,,FABRIKAM,16737867.0,09-04-2025 16:54,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOPMXH7OYZKEAWJIK31XVH,,10.1.10.118,ws-it134.contoso.local,WS-IT134,15.0,2F12E03A-9733-4CDC-864B-554C0B684042,Operational,ws-it134,FABRIKAM\christina.brennan,CONTOSO,16733257.0,,5.00.9049.1000,Windows Server 2019 Standard,100.0
YRZXSYCIHJ,A0:87:DE:FA:80:E0,10.1.20.161,lt-it133.contoso.local,LT-IT133,9.0,846BA76C-A841-414F-A4E2-BC720B6586E9,Operational,lt-it133,CONTOSO\eddie.marsh,CONTOSO,16780940.0,16-04-2025 13:30,5.00.9049.1000,Windows Server 2019 Standard,100.0
HNA02AJ,C5:7F:F4:5F:7A:E6,10.1.20.160,lt-it355.contoso.local,LT-IT355,14.0,B06DF351-B498-4543-B2AB-FD48057EE393,Operational,lt-it355,CORP\steven.branch,CONTOSO,16735064.0,05-04-2025 11:53,5.00.9040.1001,Windows Server 2019 Standard,100.0
MDQF10W,11:EF:92:80:61:F9,10.1.20.157,lt-it336.corp.local,LT-IT336,9.0,9711BE5F-B9C3-4BF3-A46E-0432D3ADBEB5,Operational,lt-it336,CORP\sarah.thompson,CORP,16797684.0,,5.00.9049.1000,Windows Server 2019 Standard,100.0
0OJXMT3,8C:F0:8D:8D:86:97,10.1.10.119,ws-it556.fabrikam.local,WS-IT556,3.0,EAFD180C-8855-4276-8E9C-52E5CDE06D36,Operational,ws-it556,CONTOSO\andrew.fletcher,FABRIKAM,16719458.0,21-04-2025 09:52,5.00.9040.1001,Windows Server 2022 Standard,95.0
OKCZRW3,88:55:6B:E3:D3:88,10.1.10.116,ws-it098.corp.local,WS-IT098,4.0,4DF68BCB-FF16-4295-954D-96A24A81E5AC,Operational,ws-it098,CONTOSO\brian.harper,CORP,16798610.0,05-04-2025 10:15,5.00.9049.1000,Windows Server 2019 Standard,100.0
Z59IUHY74T,34:38:54:C6:FD:54,10.1.10.115,ws-it687.corp.local,WS-IT687,6.0,,Operational,ws-it687,CONTOSO\ashley.casey,CORP,16709613.0,26-03-2025 09:42,5.00.9049.1000,Windows Server 2022 Standard,90.0
HRA83WMD,E5:03:CC:86:BF:D7,10.1.30.37,tb-it18.corp.local,TB-IT18,13.0,852CE411-1699-4D8A-A696-22DC27D96B3C,Operational,tb-it18,CONTOSO\richard.knapp,CORP,16794915.0,03-04-2025 12:15,5.00.9049.1000,Windows Server 2019 Standard,100.0
W7XPV6LK,,10.1.30.38,tb-it48.corp.local,TB-IT48,11.0,8646F1AE-F639-4356-8969-205A67154564,Operational,tb-it48,CONTOSO\julie.ayala,CORP,16793718.0,11-04-2025 10:17,5.00.9049.1000,Windows Server 2022 Standard,95.0
E3BNYCT,E5:70:D7:8D:18:B5,10.1.10.113,ws-it580.contoso.local,WS-IT580,5.0,80F94CE2-1CFE-408C-AA4A-A5371195C90B,Operational,ws-it580,FABRIKAM\lisa.lara,CONTOSO,16781866.0,17-04-2025 17:56,5.00.9049.1000,Windows Server 2019 Standard,100.0
JNY4QHV,,10.1.10.112,ws-it551.corp.local,WS-IT551,5.0,5A39A53D-E2DE-4653-87AC-5D01239DC225,Operational,,CONTOSO\alyssa.benton,CORP,,18-04-2025 17:17,5.00.9049.1000,Windows Server 2019 Standard,100.0
P53M8H3C3F,D8:7E:5E:00:A5:66,10.1.10.111,ws-it671.fabrikam.local,,15.0,01878E7D-A73C-4211-8BBB-13B2584F9FFA,Operational,ws-it671,CONTOSO\seth.thomas,FABRIKAM,,24-03-2025 18:51,5.00.9049.1000,Windows Server 2022 Standard,90.0
LENOVOPG9VOEM69E2MT6Y04EV8,F9:07:14:89:A9:0B,10.1.10.110,ws-it536.contoso.local,WS-IT536,6.0,4FA55D91-2F4E-40EA-95C8-787B6E39F39F,Operational,ws-it536,CONTOSO\tina.smith,CONTOSO,16770852.0,21-04-2025 09:47,5.00.9049.1000,Windows Server 2022 Standard,95.0
W92FXL7BFH,B8:68:0B:DB:4B:F7,10.1.20.158,lt-it214.contoso.local,LT-IT214,8.0,F94B4210-E020-4C37-A76F-E0BFD432A265,Operational,lt-it214,,CONTOSO,16706618.0,16-04-2025 16:11,5.00.9040.1001,Windows Server 2019 Standard,100.0
881A3T650M,5D:03:5D:65:99:F7,10.1.10.108,ws-it371.fabrikam.local,WS-IT371,7.0,54590A90-A2C0-42D0-AD63-7407820187B8,Operational,ws-it371,CORP\lucas.vega,FABRIKAM,16752634.0,16-04-2025 14:44,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOX1BPRLZEW6AJ4JXPDUUZ,CD:0C:88:68:D1:98,10.1.10.109,ws-it057.contoso.local,WS-IT057,17.0,4BD62DBF-5EE6-4134-98AE-FCB00D4D93BF,Operational,ws-it057,FABRIKAM\randy.harris,CONTOSO,16716530.0,23-03-2025 12:53,5.00.9040.1001,Windows Server 2022 Standard,95.0
CJ7BB48,05:29:91:E0:34:65,10.1.10.106,ws-it584.contoso.local,WS-IT584,6.0,7A9BD03D-60D3-45AE-8F5C-CFCAC1CCC66F,Operational,ws-it584,,CONTOSO,16741114.0,03-04-2025 10:44,5.00.9040.1001,Windows Server 2019 Standard,100.0
ZD1LKW4,80:00:56:AB:4E:75,10.1.10.105,ws-it230.corp.local,WS-IT230,,1F687FF5-C4B0-4C37-82FE-10D6467FE383,Operational,ws-it230,CONTOSO\william.torres,CORP,16773951.0,13-04-2025 18:41,5.00.9049.1000,Windows Server 2022 Standard,95.0
UR4YTW332DBKB0UN22W7,D1:E6:2B:7A:63:3B,10.1.30.39,tb-it26.corp.local,TB-IT26,13.0,0CE6BB4D-81F2-4EC3-B539-128E3479B67C,Operational,tb-it26,FABRIKAM\kathryn.phelps,CORP,16743225.0,,5.00.9049.1000,Windows Server 2019 Standard,100.0
1PCACYH4S7,A4:F1:00:D8:9B:E5,10.1.10.103,ws-it703.fabrikam.local,WS-IT703,6.0,DE412712-28A5-47D6-848B-5679904F50BF,Operational,ws-it703,FABRIKAM\brooke.cunningham,FABRIKAM,16741919.0,17-04-2025 08:36,5.00.9049.1000,Windows Server 2019 Standard,100.0
MTAEZNLWXOW8Z199XFX4,59:26:1B:41:42:82,10.1.20.159,lt-it224.corp.local,LT-IT224,,91E24BC2-FED6-4151-8621-5DEB03A67C7D,Operational,lt-it224,CORP\donald.lynch,CORP,16754207.0,13-04-2025 08:11,,Windows Server 2019 Standard,100.0
FOO51LX,31:80:D3:AE:D1:E4,10.1.20.156,lt-it026.fabrikam.local,LT-IT026,14.0,25DDB0D0-D3A9-44C2-B5FA-5FF81697D814,Operational,lt-it026,FABRIKAM\melissa.rodgers,FABRIKAM,16755219.0,13-04-2025 15:52,5.00.9049.1000,Windows Server 2022 Standard,90.0
ZYZ04I6,B8:B3:B3:BD:D4:CF,10.1.2.12,srv-sql57.corp.local,SRV-SQL57,19.0,F7649817-6031-4A31-9064-5BF99E9BD3B1,Operational,srv-sql57,SYSTEM,CORP,16707465.0,13-04-2025 09:11,5.00.9049.1000,Windows Server 2019 Standard,100.0
9DTD718TRW,8C:84:44:C1:00:20,10.1.10.102,ws-it637.fabrikam.local,WS-IT637,5.0,464C1F9D-508A-42D2-A2F1-D53874A2BB5B,Operational,ws-it637,,FABRIKAM,16786821.0,19-04-2025 07:59,5.00.9049.1000,Windows Server 2019 Standard,100.0
40SJG8W,7D:25:1E:07:7D:24,10.1.10.101,ws-it232.contoso.local,WS-IT232,7.0,,Operational,ws-it232,FABRIKAM\brian.rodgers,CONTOSO,16759840.0,30-03-2025 14:00,,Windows Server 2019 Standard,100.0
FWC1P6KRRCHBRCM87TUJ,89:E6:68:F0:88:6E,10.1.10.100,ws-it094.fabrikam.local,WS-IT094,6.0,3F114581-DB96-466E-8BD6-42FCF1F9BAE6,Operational,ws-it094,CONTOSO\susan.stevens,FABRIKAM,16762512.0,21-04-2025 13:35,5.00.9049.1000,Windows Server 2022 Standard,90.0
M3YNMTN,25:BD:81:B8:6F:DF,10.1.10.77,ws-it018.fabrikam.local,WS-IT018,5.0,68F6915F-C536-4B0E-8186-736A0A864652,Operational,ws-it018,CORP\jason.valdez,FABRIKAM,16760776.0,31-03-2025 12:24,5.00.9049.1000,Windows Server 2019 Standard,100.0
AGJALH7,7D:46:2F:28:7C:D9,10.1.10.78,ws-it259.contoso.local,WS-IT259,7.0,4B12EBC4-EFC5-49A2-8302-65AD7608C63B,Operational,ws-it259,CONTOSO\samantha.rose,CONTOSO,16762758.0,05-04-2025 11:31,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOPD7IMJJOKVJPUPVMC7ZL,B8:58:6E:A8:C6:8F,10.1.10.79,ws-it351.fabrikam.local,WS-IT351,5.0,A07350A6-687E-400D-9CFA-7C1019CE8E4C,Operational,ws-it351,FABRIKAM\michael.bailey,FABRIKAM,16790900.0,27-03-2025 10:34,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOREUZVE22H6GU9RNJ2OAF,CD:42:92:F6:20:AA,10.1.20.155,lt-it043.contoso.local,LT-IT043,,886F2B6A-D4F9-4A3D-BA7C-7E38CED7A58F,Operational,lt-it043,FABRIKAM\amber.white,CONTOSO,16781807.0,04-04-2025 15:23,5.00.9049.1000,Windows Server 2022 Standard,90.0
HY9X7RJ,89:B9:C2:59:0C:55,10.1.10.76,ws-it150.contoso.local,WS-IT150,15.0,406E1914-7AB3-4DF8-AE9B-7F234938BADA,Operational,ws-it150,CORP\kelsey.williams,CONTOSO,16734643.0,13-04-2025 11:29,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOONZE4KPVQ913L2CFHKM4,D1:D5:04:4A:75:6F,10.1.10.75,ws-it707.contoso.local,WS-IT707,4.0,7EADA347-624C-447E-A1F9-4F083C0CF509,Operational,ws-it707,CONTOSO\christina.lopez,CONTOSO,,11-04-2025 08:02,5.00.9049.1000,Windows Server 2022 Standard,90.0
4UKNOX6,54:75:B7:24:13:8B,10.1.10.74,,WS-IT122,15.0,3B8D9C20-184F-42E0-B823-5801FE448818,Operational,ws-it122,FABRIKAM\rebecca.quinn,CONTOSO,16707481.0,22-04-2025 19:44,5.00.9049.1000,Windows Server 2022 Standard,90.0
8SM0JOW,5C:9E:61:5F:57:E0,10.1.10.73,ws-it718.fabrikam.local,WS-IT718,4.0,661C4042-78B8-4A1F-B151-B20B00347119,Operational,ws-it718,,FABRIKAM,,24-03-2025 19:52,5.00.9040.1001,Windows Server 2022 Standard,95.0
LENOVO0P62QW9UDN0BEFY3W27M,68:DE:08:C3:E7:07,10.1.10.72,ws-it699.corp.local,WS-IT699,15.0,598C5433-8EEE-4656-B9A0-C4163E4BCCDA,Operational,ws-it699,CORP\whitney.martin,CORP,16700329.0,,5.00.9049.1000,Windows Server 2022 Standard,95.0
LJZFVTAE059O3Q1CI3ZH,A5:D6:BF:CC:CB:C0,10.1.10.71,WS-IT674,WS-IT674,6.0,C4654324-BE29-4E4C-BA45-87D5695DB6D3,Operational,,CONTOSO\steven.wallace,WORKGROUP,16762644.0,15-04-2025 14:26,5.00.9049.1000,Windows Server 2022 Standard,90.0
LMKZ1F2D,8D:5C:E1:62:18:EE,10.1.30.36,tb-it56.corp.local,TB-IT56,13.0,17BA23CD-E7E1-4706-9EBF-DD94E73F5F04,Operational,tb-it56,CONTOSO\christopher.cline,CORP,16762836.0,11-04-2025 14:36,5.00.9049.1000,Windows Server 2022 Standard,90.0
EC70016BYK,9D:2B:E7:1A:3E:A3,10.1.20.154,lt-it025.fabrikam.local,LT-IT025,14.0,55633AEF-0A34-4B64-B36B-8DC8E3D5C622,Operational,lt-it025,CONTOSO\lindsay.johnson,,16778753.0,17-04-2025 15:22,5.00.9049.1000,Windows Server 2019 Standard,100.0
SMN8PASMWS,34:28:C8:EF:BA:1C,10.1.20.153,lt-it002.contoso.local,LT-IT002,9.0,,Operational,lt-it002,CORP\benjamin.davis,CONTOSO,16752962.0,27-03-2025 11:15,5.00.9049.1000,Windows Server 2019 Standard,100.0
CHK4P43,54:0C:01:D5:19:7B,10.1.10.70,ws-it419.fabrikam.local,WS-IT419,6.0,54809435-A046-46E4-8E53-E8BCF8068E9C,Operational,ws-it419,CONTOSO\jerry.schmitt,FABRIKAM,16715200.0,29-03-2025 19:47,5.00.9040.1001,Windows Server 2019 Standard,100.0
LENOVOGYCGE8QGWVXCBSNDNFHK,F5:B6:1C:C8:E4:DC,10.1.10.87,ws-it424.corp.local,WS-IT424,4.0,F129E935-BDA7-4A9F-94DE-268073E000BA,Operational,ws-it424,CORP\angela.ramirez,CORP,16762851.0,13-04-2025 14:21,5.00.9049.1000,Windows Server 2022 Standard,90.0
NDHMYC8,E1:D6:30:94:66:C3,10.1.20.152,lt-it308.corp.local,LT-IT308,10.0,D0739B1C-4151-46E0-BFF3-7E83592DF255,Operational,lt-it308,CORP\laura.pope,CORP,16776209.0,29-03-2025 16:40,5.00.9049.1000,Windows Server 2022 Standard,90.0
HL9SVMOUW0,B9:5E:07:6F:60:01,10.1.10.88,ws-it305.contoso.local,WS-IT305,15.0,A6146A1B-C6BA-47D4-B0EB-4F6B75F2C8C3,Operational,ws-it305,FABRIKAM\jeffrey.hayes,CONTOSO,16788340.0,,5.00.9049.1000,Windows Server 2022 Standard,95.0
