Hostname,MAC Address,IP Address,Subnet Mask,Default Gateway,DNS Servers,Domain Name,Lease Start Time,Lease End Time,Client Identifier,DHCP ServerIP,Boot File Name,Vendor Class ID
standard-citizen-318,d0:e1:27:03:17:07,10.10.10.29,255.255.255.0,,"64.6.64.6, 64.6.65.6",enterprise.net,21-04-2025 10:30,23-04-2025 14:30,01:d0:e1:27:03:17:07,10.10.10.2,ipxe.efi,
fight-break-399,2d:57:98:ba:16:0b,172.16.0.192,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",example.com,17-04-2025 22:41,21-04-2025 15:41,01:2d:57:98:ba:16:0b,,,MSFT Windows 10
sure-no-276,91:c9:9c:1e:db:de,172.16.0.155,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",corp.local,16-04-2025 14:06,20-04-2025 15:06,01:91:c9:9c:1e:db:de,172.16.0.2,ipxe.efi,Linux Device
weight-main-792,09:16:89:0b:24:9a,172.16.0.254,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",internal.org,16-04-2025 22:28,22-04-2025 03:28,01:09:16:89:0b:24:9a,172.16.0.2,boot.wim,udhcp Client
maintain-class-444,e9:63:ed:c1:27:ca,172.16.0.186,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",example.com,16-04-2025 10:04,21-04-2025 02:04,01:e9:63:ed:c1:27:ca,172.16.0.2,ipxe.efi,MSFT 5.0
save-entire-987,32:ed:7c:54:3f:47,172.30.0.110,255.255.0.0,,"9.9.9.9, 149.112.112.112",,20-04-2025 15:44,27-04-2025 14:44,01:32:ed:7c:54:3f:47,172.30.0.2,ipxe.efi,udhcp
blue-point-153,aa:24:f8:ee:6a:a1,172.30.0.182,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",enterprise.net,18-04-2025 10:16,22-04-2025 21:16,01:aa:24:f8:ee:6a:a1,172.30.0.2,bootx64.efi,Win 6.0
worry-contain-960,bc:8b:9b:ae:49:03,192.168.0.240,255.255.255.0,192.168.0.1,"1.1.1.1, 1.0.0.1",corp.local,17-04-2025 15:09,20-04-2025 10:09,01:bc:8b:9b:ae:49:03,192.168.0.2,pxeboot.0,MS Win 11
order-put-303,69:eb:7d:9d:98:24,192.168.0.129,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,17-04-2025 14:58,22-04-2025 16:58,01:69:eb:7d:9d:98:24,192.168.0.2,boot.wim,Windows 6.0
although-always-811,f1:3b:e4:11:4a:c3,172.30.0.221,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",company.local,21-04-2025 06:43,25-04-2025 08:43,01:f1:3b:e4:11:4a:c3,172.30.0.2,bootx64.efi,Apple Device
food-theory-398,25:1b:8c:1e:31:07,172.16.0.180,,172.16.0.1,"8.8.8.8, 8.8.4.4",corp.local,21-04-2025 01:24,26-04-2025 23:24,01:25:1b:8c:1e:31:07,172.16.0.2,bootx64.efi,Apple-iOS
feel-develop-660,7b:a0:b4:b4:aa:fc,10.0.0.12,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",internal.org,17-04-2025 22:03,20-04-2025 01:03,01:7b:a0:b4:b4:aa:fc,10.0.0.2,ipxe.efi,udhcp
gun-series-817,25:de:28:a7:65:67,172.16.0.95,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",internal.org,19-04-2025 23:35,21-04-2025 07:35,01:25:de:28:a7:65:67,172.16.0.2,undionly.kpxe,Windows 6.0
financial-beat-672,3b:5f:bc:b5:70:19,172.30.0.52,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",enterprise.net,16-04-2025 07:29,22-04-2025 01:29,,172.30.0.2,boot.wim,Linux
what-no-897,52:9b:83:ed:1d:60,10.0.0.188,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",internal.org,15-04-2025 18:42,17-04-2025 07:42,01:52:9b:83:ed:1d:60,10.0.0.2,,Win 11
huge-bed-919,3f:a5:f1:a6:af:28,10.10.10.46,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",corp.local,19-04-2025 02:34,24-04-2025 18:34,01:3f:a5:f1:a6:af:28,10.10.10.2,undionly.kpxe,Win 10
develop-mention-549,,10.0.0.126,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,15-04-2025 21:19,20-04-2025 22:19,01:c4:50:be:42:b9:0c,10.0.0.2,boot.wim,DHCP Client
possible-gas-189,21:c2:2d:ba:83:e9,172.16.0.7,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",internal.org,19-04-2025 18:46,26-04-2025 09:46,01:21:c2:2d:ba:83:e9,172.16.0.2,undionly.kpxe,dhcpcd
here-work-70,e3:fd:ec:94:17:a2,,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",company.local,16-04-2025 20:03,22-04-2025 00:03,01:e3:fd:ec:94:17:a2,10.10.10.2,bootx64.efi,Microsoft Windows 10
agent-rather-338,1e:b1:80:2a:58:22,10.10.10.149,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",internal.org,18-04-2025 23:29,24-04-2025 05:29,01:1e:b1:80:2a:58:22,10.10.10.2,undionly.kpxe,Microsoft Windows 6.0
my-not-654,97:05:ab:9e:a9:fa,172.16.0.175,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",internal.org,18-04-2025 09:59,20-04-2025 23:59,01:97:05:ab:9e:a9:fa,172.16.0.2,ipxe.efi,Microsoft Windows 11
nothing-century-565,87:12:54:db:be:dd,172.16.0.131,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",internal.org,20-04-2025 00:01,24-04-2025 21:01,01:87:12:54:db:be:dd,172.16.0.2,boot.wim,Microsoft 5.0
develop-full-220,c2:0f:39:e2:47:be,10.0.0.159,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",enterprise.net,19-04-2025 02:32,21-04-2025 11:32,01:c2:0f:39:e2:47:be,10.0.0.2,pxeboot.0,Microsoft Windows 11
want-go-446,49:9a:80:82:16:a1,10.10.10.197,,10.10.10.1,"8.8.8.8, 8.8.4.4",example.com,16-04-2025 14:43,21-04-2025 19:43,01:49:9a:80:82:16:a1,10.10.10.2,bootx64.efi,Android-DHCP
focus-light-692,17:8c:4c:3c:92:76,10.0.0.105,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",internal.org,19-04-2025 07:42,26-04-2025 05:42,01:17:8c:4c:3c:92:76,,undionly.kpxe,Windows 10
here-bank-334,e9:5d:19:73:48:74,192.168.0.170,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",internal.org,19-04-2025 21:51,,01:e9:5d:19:73:48:74,192.168.0.2,pxeboot.0,Win 5.0
writer-east-602,0d:e6:2d:c4:88:74,10.10.10.22,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",internal.org,16-04-2025 02:04,18-04-2025 23:04,01:0d:e6:2d:c4:88:74,10.10.10.2,undionly.kpxe,MSFT Windows 10
budget-series-522,d8:69:69:67:d7:3f,192.168.0.75,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",company.local,18-04-2025 02:15,20-04-2025 06:15,01:d8:69:69:67:d7:3f,192.168.0.2,undionly.kpxe,Android OS
to-no-98,4a:1e:47:56:92:82,10.10.10.85,255.255.255.0,10.10.10.1,,company.local,20-04-2025 17:01,26-04-2025 11:01,01:4a:1e:47:56:92:82,10.10.10.2,bootx64.efi,Windows 10
away-point-712,25:22:47:d9:38:39,10.10.10.16,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",example.com,,19-04-2025 18:33,01:25:22:47:d9:38:39,10.10.10.2,pxeboot.0,GNU/Linux
according-wife-924,15:f4:5e:e7:60:82,172.30.0.98,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",example.com,16-04-2025 15:38,23-04-2025 01:38,01:15:f4:5e:e7:60:82,172.30.0.2,,udhcp Client
here-no-244,2f:70:ac:35:3b:9c,192.168.0.29,255.255.255.0,192.168.0.1,"208.67.222.222, 208.67.220.220",example.com,16-04-2025 00:11,20-04-2025 17:11,01:2f:70:ac:35:3b:9c,192.168.0.2,boot.wim,MSFT 6.0
agent-expect-236,88:69:76:41:b6:e0,172.30.0.187,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",corp.local,17-04-2025 13:08,21-04-2025 12:08,01:88:69:76:41:b6:e0,172.30.0.2,,DHCP-Client
station-stand-451,8f:36:d3:a6:99:1f,10.10.10.49,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",internal.org,18-04-2025 22:00,20-04-2025 17:00,01:8f:36:d3:a6:99:1f,10.10.10.2,bootx64.efi,DHCP-Client
science-miss-44,0a:5e:89:e7:8f:e1,172.30.0.44,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",company.local,18-04-2025 13:05,24-04-2025 05:05,01:0a:5e:89:e7:8f:e1,172.30.0.2,pxeboot.0,Win 11
us-stand-167,e7:04:17:45:41:47,172.16.0.161,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",,,23-04-2025 00:06,01:e7:04:17:45:41:47,172.16.0.2,bootx64.efi,Android-DHCP
particular-company-706,af:61:66:2a:03:2c,172.16.0.17,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",internal.org,16-04-2025 11:49,20-04-2025 21:49,01:af:61:66:2a:03:2c,172.16.0.2,bootx64.efi,Android-DHCP
agent-stand-775,86:36:1b:2c:c0:ea,172.30.0.101,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",internal.org,,19-04-2025 19:41,01:86:36:1b:2c:c0:ea,172.30.0.2,boot.wim,MSFT 5.0
really-full-117,22:94:26:f8:2a:80,192.168.0.36,255.255.255.0,192.168.0.1,"8.8.8.8, 8.8.4.4",corp.local,21-04-2025 16:06,24-04-2025 08:06,01:22:94:26:f8:2a:80,192.168.0.2,boot.wim,Android-dhcp-13.0.0
woman-budget-351,82:dc:f2:44:3b:d6,10.0.0.122,255.255.255.0,,"8.8.8.8, 8.8.4.4",example.com,17-04-2025 15:15,22-04-2025 14:15,01:82:dc:f2:44:3b:d6,10.0.0.2,pxeboot.0,dhcpcd-6.11.5
visit-kitchen-149,e4:06:4e:d6:4b:cc,10.0.0.86,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",company.local,19-04-2025 03:41,,01:e4:06:4e:d6:4b:cc,10.0.0.2,boot.wim,
also-gas-449,e7:33:aa:09:3f:4d,172.30.0.200,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",enterprise.net,22-04-2025 09:38,29-04-2025 07:38,01:e7:33:aa:09:3f:4d,172.30.0.2,boot.wim,MSFT 6.0
nothing-edge-276,e5:e0:38:b0:ff:fa,10.10.10.11,255.255.255.0,,"9.9.9.9, 149.112.112.112",company.local,20-04-2025 17:07,22-04-2025 12:07,01:e5:e0:38:b0:ff:fa,10.10.10.2,pxeboot.0,udhcp Client
everything-few-949,36:c9:3a:2f:f9:2d,192.168.0.103,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",internal.org,15-04-2025 17:31,20-04-2025 10:31,01:36:c9:3a:2f:f9:2d,192.168.0.2,boot.wim,udhcp 1.24.1
focus-moment-850,82:16:a1:22:87:00,10.10.10.119,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",company.local,21-04-2025 13:51,24-04-2025 09:51,01:82:16:a1:22:87:00,10.10.10.2,undionly.kpxe,Windows 6.0
drug-point-732,b2:a0:00:df:04:3d,10.0.0.50,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",company.local,,20-04-2025 11:08,01:b2:a0:00:df:04:3d,10.0.0.2,boot.wim,Windows 6.0
according-entire-211,7d:e6:9b:88:01:a6,10.10.10.184,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",enterprise.net,19-04-2025 16:05,24-04-2025 04:05,01:7d:e6:9b:88:01:a6,10.10.10.2,boot.wim,Windows 6.0
behind-pass-782,db:8f:01:9e:41:27,10.0.0.217,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",company.local,16-04-2025 16:26,23-04-2025 13:26,01:db:8f:01:9e:41:27,10.0.0.2,,Linux-dhcp
paper-team-527,b3:4f:69:4f:8d:96,172.16.0.43,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",example.com,19-04-2025 04:17,25-04-2025 00:17,01:b3:4f:69:4f:8d:96,172.16.0.2,,MSFT 6.0
article-often-743,39:2e:2d:7f:be:75,172.30.0.170,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",enterprise.net,17-04-2025 14:15,20-04-2025 03:15,01:39:2e:2d:7f:be:75,172.30.0.2,undionly.kpxe,MSFT 6.0
politics-learn-200,32:03:21:2f:83:d9,172.16.0.107,,172.16.0.1,"64.6.64.6, 64.6.65.6",corp.local,22-04-2025 10:27,25-04-2025 01:27,01:32:03:21:2f:83:d9,172.16.0.2,ipxe.efi,macOS
fund-pass-264,,10.0.0.252,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",internal.org,21-04-2025 01:19,27-04-2025 06:19,01:d9:31:5c:d1:33:16,10.0.0.2,bootx64.efi,Win 6.0
serious-couple-676,5e:26:95:ea:5d:c6,10.10.10.43,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",company.local,19-04-2025 09:11,23-04-2025 05:11,,10.10.10.2,,Linux Device
appear-beat-794,0b:7c:d0:8d:e9:72,172.30.0.151,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",internal.org,19-04-2025 19:04,24-04-2025 08:04,,172.30.0.2,undionly.kpxe,Android-dhcp-13.0.0
develop-hotel-589,80:37:6b:96:8f:cb,172.30.0.74,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",example.com,16-04-2025 18:26,18-04-2025 15:26,01:80:37:6b:96:8f:cb,,bootx64.efi,MSFT Windows 11
visit-entire-858,fd:f5:11:cd:4c:9e,172.30.0.32,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",corp.local,,19-04-2025 08:32,01:fd:f5:11:cd:4c:9e,172.30.0.2,boot.wim,Win 10
single-debate-513,cb:be:56:c0:d1:45,192.168.0.198,255.255.255.0,192.168.0.1,"1.1.1.1, 1.0.0.1",company.local,18-04-2025 23:34,22-04-2025 03:34,01:cb:be:56:c0:d1:45,,ipxe.efi,Linux Device
single-push-767,e3:8a:41:0b:72:33,172.30.0.132,255.255.0.0,172.30.0.1,"8.8.8.8, 8.8.4.4",enterprise.net,16-04-2025 06:03,22-04-2025 16:03,01:e3:8a:41:0b:72:33,172.30.0.2,boot.wim,udhcp Client
science-book-435,4e:83:b4:70:22:38,192.168.0.158,255.255.255.0,192.168.0.1,"1.1.1.1, 1.0.0.1",example.com,21-04-2025 12:38,28-04-2025 04:38,01:4e:83:b4:70:22:38,192.168.0.2,pxeboot.0,MSFT 6.0
serious-work-637,35:02:e4:c3:3e:90,,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",company.local,18-04-2025 13:04,24-04-2025 13:04,01:35:02:e4:c3:3e:90,172.16.0.2,ipxe.efi,Microsoft 6.0
side-doctor-810,73:ca:98:83:f6:58,172.30.0.141,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,16-04-2025 20:49,19-04-2025 20:49,01:73:ca:98:83:f6:58,172.30.0.2,pxeboot.0,Microsoft Windows 11
side-glass-347,fc:c3:86:e7:33:ea,172.30.0.183,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",,17-04-2025 13:55,23-04-2025 05:55,01:fc:c3:86:e7:33:ea,172.30.0.2,,MSFT 6.0
though-identify-494,ea:80:93:43:7c:1c,172.16.0.15,255.255.255.0,172.16.0.1,,corp.local,18-04-2025 11:42,19-04-2025 11:42,,172.16.0.2,pxeboot.0,udhcp
responsibility-on-847,cb:08:b8:99:dd:25,172.30.0.76,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",corp.local,19-04-2025 10:23,20-04-2025 14:23,01:cb:08:b8:99:dd:25,172.30.0.2,bootx64.efi,MS Win 10
run-beat-662,,10.10.10.61,,10.10.10.1,"1.1.1.1, 1.0.0.1",corp.local,16-04-2025 20:57,19-04-2025 05:57,01:68:2b:cb:08:b8:99,10.10.10.2,,MSFT 5.0
begin-wife-119,b6:3d:41:f8:5f:0c,10.0.0.30,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",internal.org,19-04-2025 20:39,23-04-2025 08:39,01:b6:3d:41:f8:5f:0c,10.0.0.2,undionly.kpxe,iOS Device
begin-budget-146,f3:f6:17:5a:cd:fe,192.168.0.206,255.255.255.0,,"8.8.8.8, 8.8.4.4",company.local,16-04-2025 14:11,21-04-2025 09:11,01:f3:f6:17:5a:cd:fe,192.168.0.2,bootx64.efi,Android Device
reason-job-956,9c:15:94:b8:2b:01,172.30.0.226,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",example.com,16-04-2025 11:37,18-04-2025 23:37,01:9c:15:94:b8:2b:01,172.30.0.2,ipxe.efi,udhcp-1.24.1
want-money-392,,10.10.10.69,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",internal.org,18-04-2025 10:36,20-04-2025 02:36,01:8b:f0:95:45:b1:a0,10.10.10.2,undionly.kpxe,MSFT 6.0
according-store-106,f8:2a:80:d5:d1:01,10.10.10.13,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",internal.org,18-04-2025 22:24,20-04-2025 19:24,01:f8:2a:80:d5:d1:01,10.10.10.2,bootx64.efi,MS Win 10
visit-pass-522,,10.10.10.179,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",enterprise.net,18-04-2025 16:48,22-04-2025 15:48,01:01:b7:d9:33:74:f4,10.10.10.2,ipxe.efi,MSFT Windows 11
possible-east-725,,172.16.0.73,255.255.255.0,,"208.67.222.222, 208.67.220.220",,,17-04-2025 14:33,01:20:d7:cc:ea:93:77,172.16.0.2,,Windows 6.0
science-surface-68,39:bd:fd:da:99:17,10.10.10.99,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",company.local,21-04-2025 22:08,25-04-2025 23:08,01:39:bd:fd:da:99:17,,,Linux Device
focus-family-415,7c:9e:d4:65:c6:43,172.16.0.240,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,18-04-2025 18:43,22-04-2025 21:43,01:7c:9e:d4:65:c6:43,172.16.0.2,,Microsoft Windows 11
senior-store-878,ca:8d:88:1e:ea:1f,10.0.0.179,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",example.com,,20-04-2025 10:09,01:ca:8d:88:1e:ea:1f,10.0.0.2,ipxe.efi,Linux OS
season-process-772,be:e6:47:b1:2a:de,10.10.10.40,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",internal.org,18-04-2025 16:53,23-04-2025 17:53,01:be:e6:47:b1:2a:de,10.10.10.2,bootx64.efi,Windows 10
fight-on-791,db:de:a1:56:44:54,172.30.0.227,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",corp.local,17-04-2025 00:56,19-04-2025 16:56,01:db:de:a1:56:44:54,172.30.0.2,,Microsoft Windows 10
huge-animal-964,7a:2f:3f:d5:d2:b3,192.168.0.254,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",,20-04-2025 10:19,,01:7a:2f:3f:d5:d2:b3,192.168.0.2,ipxe.efi,Android OS
type-business-271,63:3d:da:a2:5e:44,172.30.0.55,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,19-04-2025 10:35,23-04-2025 06:35,01:63:3d:da:a2:5e:44,172.30.0.2,ipxe.efi,udhcp Client
article-doctor-464,47:68:7f:58:90:e3,172.30.0.156,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",company.local,22-04-2025 06:39,28-04-2025 17:39,01:47:68:7f:58:90:e3,172.30.0.2,undionly.kpxe,Linux-dhcp
really-store-824,8a:26:b5:12:c3:ca,10.10.10.242,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",company.local,18-04-2025 12:40,21-04-2025 15:40,01:8a:26:b5:12:c3:ca,10.10.10.2,,Microsoft Windows 11
the-staff-511,c1:b1:4b:a1:65:4c,172.30.0.46,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,21-04-2025 09:27,23-04-2025 15:27,01:c1:b1:4b:a1:65:4c,172.30.0.2,ipxe.efi,Win 11
feel-behind-423,f7:45:e2:e9:aa:7a,10.0.0.36,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",company.local,17-04-2025 16:25,23-04-2025 23:25,01:f7:45:e2:e9:aa:7a,10.0.0.2,ipxe.efi,Android-DHCP
politics-few-50,,172.16.0.35,,172.16.0.1,"1.1.1.1, 1.0.0.1",corp.local,17-04-2025 22:08,22-04-2025 04:08,01:48:7c:48:d1:65:92,172.16.0.2,ipxe.efi,
article-store-659,f3:ec:ba:5c:1a:8e,192.168.0.157,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",corp.local,20-04-2025 12:45,25-04-2025 08:45,01:f3:ec:ba:5c:1a:8e,192.168.0.2,ipxe.efi,DHCP Client
while-follow-156,,172.16.0.157,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",,22-04-2025 03:59,25-04-2025 14:59,01:ce:db:9e:7a:93:77,172.16.0.2,bootx64.efi,dhcpcd
hit-develop-442,5e:a6:a0:f1:11:e2,172.16.0.179,255.255.255.0,,"64.6.64.6, 64.6.65.6",enterprise.net,18-04-2025 21:47,21-04-2025 17:47,01:5e:a6:a0:f1:11:e2,172.16.0.2,undionly.kpxe,udhcp
like-beat-964,ab:32:43:5e:42:96,,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",corp.local,,20-04-2025 02:26,01:ab:32:43:5e:42:96,192.168.0.2,boot.wim,Microsoft Windows 11
sure-bed-406,8f:59:b2:cd:35:5b,192.168.0.153,255.255.255.0,192.168.0.1,"1.1.1.1, 1.0.0.1",,17-04-2025 02:57,21-04-2025 23:57,01:8f:59:b2:cd:35:5b,,bootx64.efi,Android OS
focus-on-104,10:e0:0c:d7:be:2a,172.16.0.87,255.255.255.0,,"9.9.9.9, 149.112.112.112",enterprise.net,18-04-2025 09:54,21-04-2025 08:54,01:10:e0:0c:d7:be:2a,172.16.0.2,,MSFT 5.0
hit-bed-43,18:2e:07:05:c4:78,10.10.10.238,255.255.255.0,10.10.10.1,,internal.org,18-04-2025 21:53,20-04-2025 12:53,01:18:2e:07:05:c4:78,10.10.10.2,boot.wim,Windows 11
though-traditional-72,2e:b0:19:44:ec:8b,172.30.0.191,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",internal.org,18-04-2025 23:29,21-04-2025 05:29,01:2e:b0:19:44:ec:8b,172.30.0.2,bootx64.efi,Win 10
paper-political-384,b9:30:e9:e0:65:6d,10.10.10.101,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",company.local,15-04-2025 20:56,18-04-2025 07:56,01:b9:30:e9:e0:65:6d,,undionly.kpxe,iOS Device
weight-political-234,c3:67:cd:56:20:25,10.0.0.62,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",corp.local,21-04-2025 04:41,26-04-2025 20:41,01:c3:67:cd:56:20:25,10.0.0.2,ipxe.efi,Microsoft Windows 10
really-century-620,,10.10.10.8,,10.10.10.1,"208.67.222.222, 208.67.220.220",enterprise.net,16-04-2025 16:24,19-04-2025 08:24,01:d3:11:c8:ee:cc:c2,10.10.10.2,pxeboot.0,GNU/Linux
my-so-642,05:16:9d:65:dd:ad,10.0.0.130,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",,21-04-2025 04:56,27-04-2025 18:56,01:05:16:9d:65:dd:ad,10.0.0.2,pxeboot.0,MSFT Windows 10
what-debate-819,bb:03:f9:18:95:62,10.10.10.240,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",corp.local,16-04-2025 06:28,21-04-2025 14:28,01:bb:03:f9:18:95:62,10.10.10.2,bootx64.efi,iOS Device
plan-glass-87,3f:9a:de:e1:47:f5,10.10.10.97,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",,19-04-2025 12:57,21-04-2025 03:57,01:3f:9a:de:e1:47:f5,10.10.10.2,pxeboot.0,Android OS
drug-feeling-385,35:71:5d:ef:17:56,192.168.0.146,,192.168.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,16-04-2025 09:08,20-04-2025 10:08,,192.168.0.2,,Android Device
like-moment-277,70:19:2a:93:33:0a,10.0.0.225,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,19-04-2025 17:45,21-04-2025 19:45,01:70:19:2a:93:33:0a,10.0.0.2,,Windows 10
politics-push-990,64:65:eb:7b:60:bd,192.168.0.72,255.255.255.0,,,company.local,19-04-2025 17:19,25-04-2025 22:19,01:64:65:eb:7b:60:bd,192.168.0.2,undionly.kpxe,DHCP-Client
paper-develop-681,ce:32:26:7b:2a:0c,172.16.0.143,255.255.255.0,172.16.0.1,,enterprise.net,18-04-2025 08:58,22-04-2025 09:58,01:ce:32:26:7b:2a:0c,172.16.0.2,,Microsoft Windows 11
everything-boy-251,98:ba:16:0b:4e:e7,172.16.0.243,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",company.local,22-04-2025 03:15,25-04-2025 10:15,01:98:ba:16:0b:4e:e7,172.16.0.2,boot.wim,Microsoft 5.0
identify-money-757,11:c8:e3:6d:5d:68,192.168.0.74,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",example.com,21-04-2025 18:09,22-04-2025 19:09,01:11:c8:e3:6d:5d:68,192.168.0.2,boot.wim,MSFT 6.0
appear-edge-550,cc:3f:fd:bf:8a:cb,10.0.0.33,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",internal.org,18-04-2025 07:39,22-04-2025 21:39,01:cc:3f:fd:bf:8a:cb,10.0.0.2,undionly.kpxe,Win 10
financial-rather-12,ee:41:24:f2:d9:13,172.30.0.222,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",corp.local,21-04-2025 19:43,27-04-2025 11:43,01:ee:41:24:f2:d9:13,172.30.0.2,bootx64.efi,Android Device
like-develop-45,17:e2:96:57:38:7b,172.16.0.199,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",,17-04-2025 18:31,20-04-2025 07:31,01:17:e2:96:57:38:7b,172.16.0.2,undionly.kpxe,Windows 5.0
focus-mention-67,73:7d:00:85:32:e9,10.10.10.44,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",enterprise.net,18-04-2025 20:22,20-04-2025 07:22,01:73:7d:00:85:32:e9,10.10.10.2,bootx64.efi,Microsoft Windows 10
ten-beat-659,4f:d7:32:f0:8e:0b,10.0.0.84,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",example.com,21-04-2025 07:25,26-04-2025 15:25,01:4f:d7:32:f0:8e:0b,10.0.0.2,boot.wim,DHCP Client
hundred-responsibility-42,ef:5e:25:22:47:d9,172.30.0.189,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",corp.local,21-04-2025 00:04,27-04-2025 14:04,01:ef:5e:25:22:47:d9,172.30.0.2,,Win 10
